X,Y,OBJECTID,StopID,EasyGo,Street,CrossStreet,Easting,Northing,Longitude,Latitude,Municipality,CreateDate,EditDate,Status,GlobalID
547530.5622,4810348.892,4783,13913,2030,Fairway Rd N,Chicopee Hills Dr,547530.5622,4810348.892,-80.41261102,43.44453296,Kitchener,2018/07/11 12:28:04+00,2021/06/03 10:31:17+00,Active,{466ECCE0-B7D9-4BA0-922F-1D04C340B1DD}
556508.9524,4807889.1081,4784,10277,1267,Winston Blvd,Path to Erindale Cres,556508.9524,4807889.1080765,-80.30191697,43.42176197,Cambridge,2014/04/04 18:40:35+00,2019/01/18 14:21:44+00,Active,{257610D9-2B81-4BC7-A8B0-0D08C5D93BB9}
535013.6607,4812940.4999,4788,10120,1115,Fischer-Hallman Rd N,Columbia St W,535013.6607,4812940.49988031,-80.567125,43.46855802,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:28:55+00,Active,{6CBB93AF-848A-4F82-9ED9-6BFF91AB2EF3}
527290.5288,4805812.8131,4791,13644,7004,Snyder's Rd E,Coachman's Lane,527290.582,4805812.953,-80.66296,43.404701,Wilmot,2016/04/18 14:07:30+00,2019/01/08 14:40:52+00,Active,{6387641D-E428-49B1-9BB7-2B9411114474}
537615.0927,4810061.9458,4792,12320,3256,Westwood Dr,Gallarno Crt,537615.09266282,4810061.94580166,-80.535163,43.44251303,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:12+00,Active,{17C8EA75-55E7-4A49-9FCF-DD13DD78B2EB}
543317.4822,4804585.8019,4796,13683,1022,Huron Rd,Strasburg Rd,543317.482,4804585.802,-80.465131,43.392897,Kitchener,2016/06/13 13:35:06+00,2019/01/08 14:41:00+00,Active,{16F2FD83-59FA-4315-B4D1-FB211DD969F1}
537612.7851,4807392.8322,4797,13539,3471,Westheights Dr,Driftwood Dr,537612.839,4807392.711,-80.535375,43.418479,Kitchener,2015/07/15 15:37:52+00,2019/01/08 14:40:32+00,Active,{90D7C36F-FE7E-46D2-995C-2E12BD4E3938}
544976.3531,4811061.8563,4798,13831,4097,Ottawa St N,River Rd E,544974.537,4811056.65,-80.444139,43.451063,Kitchener,2017/09/28 10:38:21+00,2019/01/08 14:41:29+00,Active,{930F586A-D40D-41C0-82D4-2960E2D658E2}
553766.183,4803632.9855,4802,10623,1595,Coronation Blvd,Blue Heron Ridge,553766.183,4803632.9855,-80.336216,43.3836423,Cambridge,2014/04/04 18:40:35+00,2020/05/12 11:10:48+00,Active,{F9AE513C-8B18-4EBD-9720-52D6AEA025B8}
553785.2675,4803657.3194,4805,10648,1618,Coronation Blvd,Blue Heron Ridge,553785.26753997,4803657.31944484,-80.33597801,43.38386002,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:37+00,Active,{9B5700F8-3C92-4CAA-AC67-51E6EDD1C663}
546180.9005,4804961.224,4810,10774,1742,Green Valley Dr,Pioneer Dr,546180.90045509,4804961.22403883,-80.42974497,43.39610696,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:06+00,Active,{5E246935-ADEF-4697-8B15-8C1C0A1DB730}
541664.9731,4805481.6081,4814,10814,1781,Trillium Dr,Washburn Dr,541664.97312207,4805481.60811615,-80.48546696,43.40105701,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:14+00,Active,{41DC3CB0-3D16-415C-8762-DE289B958419}
537855.525,4814236.2961,4816,13013,3623,Hazel St,Columbia St W,537855.5249908,4814236.29612473,-80.53190201,43.48008702,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:41+00,Active,{29AEFB4E-748D-4060-BCFC-A71BC840DD8A}
557897.2145,4802508.8032,4817,10563,1535,Dobbie Dr,Clyde Rd,557897.2145,4802508.80322199,-80.28533796,43.37321302,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:20+00,Active,{54A0EAB2-C3B6-4046-AEAC-869A632DBEFD}
547679.4339,4804064.8769,4818,13031,3641,Conestoga College Blvd,Homer Watson Blvd,547679.019,4804063.821,-80.411325,43.387933,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:37:45+00,Active,{7F428B28-FD48-448D-A6D7-A462C724CF6A}
538592.346,4817783.7145,4819,12955,3593,Bridge St W,Frobisher Dr,538592.34601432,4817783.71451371,-80.52253964,43.51199029,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:34+00,Active,{24BFEB59-6F54-408A-A477-2556C34AA96D}
552494.5703,4805894.3041,4820,10293,1283,Eagle St N,Shettleston Dr,552494.5703,4805894.30411308,-80.351697,43.404093,Cambridge,2014/04/04 18:40:35+00,2019/01/18 14:22:56+00,Active,{F5BA61F8-3B88-4137-987B-47B52E01AB88}
538758.9232,4816125.5916,4823,11869,2813,Davenport Rd,Kingscourt Dr,538758.92320019,4816125.59156411,-80.520597,43.49705197,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:44+00,Active,{355F85C9-4DCC-4D44-8209-9F23CEBA509E}
534695.1567,4811598.573,4825,12716,3693,Keats Way,Beechwood Dr,534695.15673915,4811598.57302563,-80.57114799,43.45649,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:55+00,Active,{F1F97B31-6B09-4BDA-ADC4-CEA9D0D4DAE2}
536406.6764,4815956.8791,4826,10204,1198,Northfield Dr W,Weber St N,536406.6764,4815956.8790975,-80.54970194,43.49565116,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:13+00,Active,{AA398B15-27F4-463D-A49C-FA272A0F1474}
554821.0779,4806586.6016,4827,10484,1457,SmartCentres Cambridge,South,554821.0779,4806596.39120528,-80.322898,43.41024799,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:03+00,Active,{363D7C19-F080-4139-91D7-AEF2759F5B1A}
535949.2342,4814998.391,4828,10191,1185,Glen Forrest Blvd,Brookhaven Cres,535949.2342,4814998.39100252,-80.55542298,43.48704303,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:10+00,Active,{2B63F364-25CC-499B-A0D7-1DDB25EB91D7}
523069.5504,4803939.4782,4829,13686,7013,Forrest Ave E,Cushman Crt (Flex Stop),523069.695,4803939.543,-80.715167,43.387974,Wilmot,2016/07/08 09:36:57+00,2019/01/08 14:41:01+00,Active,{CE913EFF-1735-4816-8289-F22D4E31A39E}
542458.6413,4812509.2647,4830,13513,3403,Wellington St N,809 Wellington St N,542458.741,4812509.17,-80.475118,43.464289,Kitchener,2015/07/14 09:46:32+00,2019/01/08 14:40:22+00,Active,{80F89A3A-C7B1-420A-87CF-6B18073CF850}
535835.664,4815831.9656,4832,10201,1195,Northlake Dr,Skylark Rd,535835.664,4815831.96559793,-80.55677256,43.49455402,Waterloo,2014/04/04 18:40:35+00,2019/01/18 11:34:55+00,Active,{A6D3BD1F-5FF1-419F-AD15-6CD49FBA67C8}
557223.1662,4801527.9229,4835,11220,2172,Alison Ave,Hilltop Dr,557223.1661731,4801527.92287735,-80.29376002,43.36443303,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:36+00,Active,{2DFDE26C-2462-4216-B5AD-35440FB4D5C9}
539465.8394,4810128.2723,4836,12174,3114,Victoria St S,Belmont Ave W,539465.83943169,4810128.2723011,-80.51228798,43.44301499,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:43+00,Active,{6C2FBD29-78C4-4579-AC97-CBB381885482}
541554.2892,4811273.8691,4840,11371,2320,Queen St N,Ahrens St,541554.28915408,4811273.86911818,-80.486393,43.45321698,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:06+00,Active,{DC45CF8B-B14E-41C4-A4F4-BB0A3088D251}
549157.8841,4806492.2249,4841,13367,1590,Sportsworld Station,Stop 1590,549158.096,4806491.802,-80.392846,43.409699,Kitchener,2014/07/15 09:42:08+00,2019/01/08 14:39:55+00,Active,{3DECAD36-B816-4E3A-968D-5F8D7C5B0514}
541785.658,4803470.6346,4843,13870,3705,Huron Rd,Woodbine Ave,541785.658,4803470.6346,-80.48413026,43.38294328,Kitchener,2018/07/11 09:56:37+00,2019/01/08 14:41:41+00,Active,{259096DC-1A6D-4D2F-93DF-6DA71456E550}
539349.5483,4813246.9675,4844,11720,2665,Weber St N,Lincoln Rd,539349.54828959,4813246.96749971,-80.51349995,43.47110197,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:17+00,Active,{F2C05102-F7FD-4EC6-8E04-724094C4CEDA}
556735.9275,4809772.0448,4845,10249,1240,Melran Dr,McCormick Dr,556735.9275,4809772.04481017,-80.29891757,43.43869828,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:21+00,Active,{A599D1F9-7B26-474E-A987-889B035181F5}
544136.2032,4808827.817,4846,11657,2602,Fourth Ave,Connaught St,544136.20318253,4808827.81700501,-80.45468003,43.43104499,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:04+00,Active,{6E232CBD-ED0C-4AC7-A5F6-50BC43854275}
556992.2908,4804335.5514,4847,10396,1374,Saginaw Pky,Cowan Blvd,556992.2908,4804335.55139269,-80.29631696,43.38972996,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:47+00,Active,{AD3719B3-2EAC-45C7-8A37-CE0A602A05E3}
538555.5065,4813880.5385,4852,11726,2671,University Ave E,Regina St,538555.50646725,4813880.53853816,-80.52327195,43.47684801,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:18+00,Active,{A9117BB4-E68A-4E38-A503-302BC9C96039}
554423.1908,4801874.8623,4853,11246,2198,Blair Rd,Sherwood Ave,554423.19079225,4801874.86225884,-80.32828004,43.367765,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:41+00,Active,{0BA7ACA9-1A95-477F-BF22-1BF4980342B9}
541631.7589,4810717.7123,4855,12757,3730,King St E,Eby St,541631.75886124,4810717.71232228,-80.48547797,43.44820503,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:38:02+00,Active,{B22E5E7E-6673-494A-8898-892100D15A97}
556687.5161,4801938.2294,4856,11217,2169,Alison Ave,Elgin St N,556687.51612763,4801938.22936065,-80.30032799,43.368168,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:35+00,Active,{3274C64A-DC25-4EA6-9F25-F71F652C9F57}
528669.7906,4806089.0423,4859,13742,7039,Snyder's Rd E,500 Snyder's Rd E,528669.632,4806089.122,-80.645915,43.407137,Wilmot,2016/11/29 16:16:23+00,2019/01/08 14:41:13+00,Active,{6883465B-A96E-4A9C-82A1-55C146C82775}
545110.3755,4807669.0029,4862,10728,1697,Wilson Ave,Fairway Rd S,545110.37547351,4807669.00287828,-80.44274003,43.42055301,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:56+00,Active,{6005A5B3-C290-4153-8317-373C34D87128}
543743.1238,4805623.9092,4865,10825,1792,Trillium Dr,Beasley Dr,543743.12378494,4805623.90915119,-80.45979298,43.40221996,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:17+00,Active,{ED555A42-B583-48BB-BE16-46676BFE7418}
539330.1788,4811229.2082,4866,12342,3278,Glasgow St,York St,539330.17880133,4811229.20820878,-80.51388501,43.45293501,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:17+00,Active,{F616BEDB-5EC5-4699-B906-DFE9E55D5F4D}
556698.6645,4799748.0352,4867,11231,2183,Christopher Dr,Foster Cres,556698.66450912,4799748.03516835,-80.300417,43.34844697,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:38+00,Active,{E90BDA60-6F5B-43F5-8FE0-193C2C483AF1}
557607.5792,4800567.3684,4868,11224,2176,Dundas St S,200 Dundas St S,557607.57918834,4800567.36839544,-80.28911699,43.35575497,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:37+00,Active,{0F327380-F73D-4367-A654-C59792C7A977}
532779.7982,4813121.63,4869,13262,4014,Laurelwood Dr,Blue Beech Blvd,532779.798,4813121.63,-80.594731,43.47029,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:39+00,Active,{181BF008-4C3D-4666-B82C-9119D2976D0C}
553834.5694,4805408.9529,4871,10447,1423,Langs Dr,Trico Dr,553834.5694,4805408.95290491,-80.335197,43.39962796,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:56+00,Active,{F74DC27B-6555-4F22-A2B7-224C5804D14E}
555262.8651,4800288.8251,4872,12900,3863,Cedar St,Grand Ave N,555262.86511691,4800288.82509212,-80.31807701,43.35342318,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:38:33+00,Active,{B33BE5CE-768B-43AC-91EF-52E91374CF81}
552562.7387,4804282.9721,4874,10426,1403,Hamilton St,Montrose St S,552562.7387,4804282.97209505,-80.35101004,43.38957997,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:52+00,Active,{FD3748C6-C004-4EA7-BAE5-693480C950EB}
546140.1083,4808972.0576,4875,10052,1050,Fairway Rd N,Thaler Ave,546140.1083,4808972.05764525,-80.42990999,43.43222298,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:28:44+00,Active,{A8C44C40-489F-423E-8939-FD37BB1452E7}
540785.628,4809149.1316,4877,12135,3076,Stirlling Ave S,Mausser Ave,540785.6280405,4809149.13160235,-80.49605204,43.43412803,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:34+00,Active,{4A207713-E823-466F-9D68-F45A4B994221}
556378.1403,4804794.8679,4879,10378,1357,Can-Amera Pky,Franklin Blvd,556378.1403,4804794.86790014,-80.30385198,43.39391196,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:43+00,Active,{68FBD881-7DA9-4C43-A0BE-377190074516}
556585.737,4806282.574,4881,13121,1335,Sheldon Dr,Balmoral Rd,556585.73698304,4806282.57399905,-80.30113485,43.40729132,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:39:08+00,Active,{BFE4EB0A-72FA-40EE-BB89-5AE2577BEBD0}
537703.9133,4816601.8766,4886,10208,1202,Northfield Dr W,King St N,537703.9133,4816601.689,-80.533612,43.501393,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:14+00,Active,{0FBC8D03-D09C-4179-8649-C429D34D7D34}
541445.4005,4810697.675,4887,13797,1385,Charles St E,Benton St,541445.718,4810697.516,-80.487779,43.448034,Kitchener,2017/08/23 11:44:28+00,2019/01/08 14:41:21+00,Active,{110A513D-4CF9-47DC-BE12-C9912D6DEFA2}
553719.6279,4809281.7576,4889,13820,4100,Maple Grove Rd,Beaverdale Rd,553719.628,4809282.075,-80.336236,43.434509,Cambridge,2017/09/25 12:08:02+00,2019/01/08 14:41:26+00,Active,{F8E9E796-562D-4D94-956F-63FC995BB5D7}
538363.8153,4808152.5844,4891,12406,3342,Elm Ridge Dr,Hillbrook Cres,538363.8153249,4808152.58444664,-80.52604499,43.42528297,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:31+00,Active,{54ACB1CA-2635-4925-BC8A-D9D898320AFF}
544737.3252,4807647.5272,4892,10888,1855,Fairway Rd S,500 Fairway Rd S,544737.32523171,4807647.52724958,-80.44734996,43.420382,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:31+00,Active,{30333F56-B154-46E1-9EB2-124CF9993861}
540469.1113,4806825.3846,4893,12251,3190,Westmount Rd E,Williamsburg Rd,540469.11130719,4806825.38459434,-80.50013497,43.413222,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:58+00,Active,{6CC2C412-15CC-4EB5-84EF-B63BD4479C7C}
557103.4059,4802227.8406,4895,11160,2113,Franklin Blvd,Clyde Rd,557103.512,4802227.946,-80.295164,43.370745,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:24+00,Active,{AC084F2D-044E-44EC-9173-6EA04E429DC5}
541784.5942,4810509.896,4896,13395,6112,Kitchener Market Station,ION platform - Northbound,541784.641,4810509.696,-80.483605,43.446324,Kitchener,2015/01/26 11:37:56+00,2019/01/08 14:59:50+00,Active,{E07C2AD4-C785-456E-94FC-8BDB203D5B85}
544536.316,4813346.5256,4897,13529,3420,Bingmans Centre Dr,425 Bingemans Centre Dr,544536.316,4813346.526,-80.449368,43.471708,Kitchener,2015/07/14 10:59:28+00,2019/01/08 14:40:25+00,Active,{13060B7A-2B0C-4773-B298-556FF8A2D801}
535794.1299,4810889.9773,4903,11023,1985,Gateview Dr,Westvale Dr,535794.12988355,4810889.97725826,-80.55761095,43.45005798,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:58+00,Active,{C126048A-C29F-4541-BC14-1F9DC993840C}
538527.9981,4808508.7341,4904,13549,3482,Queens Blvd,Fischer-Hallman Rd,538527.966,4808508.806,-80.523992,43.428482,Kitchener,2015/07/16 08:49:46+00,2019/01/08 14:40:34+00,Active,{496F0555-2BC1-4222-B938-72B25860E082}
544520.4513,4806775.9247,4913,10882,1849,Bleams Rd,Manitou Dr,544520.45128088,4806775.92466176,-80.45009995,43.41254699,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:30+00,Active,{E6D49242-736E-4814-8F48-E5E6E9BCDB28}
538833.3255,4808641.6049,4914,12368,3304,Queens Blvd,Eagen Dr,538833.32545327,4808641.60490794,-80.52020998,43.42966198,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:23+00,Active,{86DF424A-A0F4-4C50-9ABA-E77EF5591C58}
549576.8986,4807256.9172,4915,13348,2318,Maple Grove Rd,Cherry Blossom Rd,549576.899,4807256.388,-80.387604,43.416556,Cambridge,2014/05/13 18:51:06+00,2019/01/08 14:39:49+00,Active,{190CB285-1408-47E7-A66E-9751B024CD44}
542476.5801,4812123.4838,4917,13487,1987,Victoria St N,Edna St,542476.54,4812123.379,-80.474928,43.460814,Kitchener,2015/07/13 14:27:32+00,2019/01/08 14:40:20+00,Active,{29EF301B-C293-4D58-897E-CD7D2B2ACFC3}
539181.7289,4810920.1511,4919,11821,2765,Belmont Ave W,Glasgow St,539181.72886647,4810920.15111646,-80.51574197,43.45016003,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:36+00,Active,{66C1983F-BD26-497B-80A9-00E595C57191}
540508.6254,4813317.1432,4920,11051,2013,Erb St E,Terrystone Walk,540508.62539306,4813317.14321565,-80.49916496,43.47167197,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:32:05+00,Active,{2BA656D4-84E5-4958-A7F3-3740B364ABCC}
536110.0859,4811208.4124,4921,11008,1972,Fischer-Hallman Rd N,Erb St W,536110.08589944,4811208.41244169,-80.553685,43.45291003,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:55+00,Active,{415DDC50-3EF5-4D10-B7E0-E704FD25B449}
538302.9445,4814488.1549,4924,11562,2509,King St N,Columbia St,538302.94450231,4814488.15485961,-80.52635196,43.48233198,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:33:47+00,Active,{38EF3F8E-202B-4085-A82A-48796E6E646E}
547570.4146,4803837.9836,4926,12832,3802,Conestoga College Blvd,Pinnacle Dr,547570.4146,4803837.9836,-80.4126854,43.38590647,Kitchener,2014/04/04 18:40:35+00,2025/01/07 15:03:33+00,Active,{5B66D2A1-1585-4FFE-BBB3-8042A9A804E1}
556680.0949,4801759.9057,4928,11216,2168,Elgin St N,Marion Way,556680.09486777,4801759.90565792,-80.30043803,43.36656296,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:35+00,Active,{F930BC99-953E-41E4-AE5A-B6B4E3118DC8}
556014.7872,4810931.8587,4929,12888,3852,Baldwin Dr,Osgoode St,556014.78716658,4810931.8587334,-80.30770894,43.44919522,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:38:30+00,Active,{019BB8E6-1FD1-4848-9DFA-26D05FDB894E}
555587.3301,4809871.4898,4931,12611,3541,Guelph Ave,Milton Ave W,555587.3301,4809871.4898,-80.31309958,43.4396798,Cambridge,2014/04/04 18:40:35+00,2022/08/10 15:45:03+00,Active,{BC0D85D0-F7E8-461B-BB41-BD57608E2238}
541769.9015,4810505.6555,4933,11982,2924,Charles St E,Cedar St,541769.90149074,4810505.65548584,-80.48378699,43.44628797,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:04+00,Active,{59804793-780C-436B-B927-BD07AEF183BE}
537384.679,4815561.4064,4938,10183,1178,Weber St N,Albert St,537384.679,4815561.40640236,-80.53763301,43.49204204,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:08+00,Active,{0F49FCF6-4AED-41FD-B869-4340B6106D3C}
537524.018,4813363.5227,4939,11730,2675,University Ave W,Phillip St,537523.376,4813364.212,-80.536069,43.472251,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:19+00,Active,{5CFA121B-6F4A-4167-804B-291F140DF9C2}
539964.1028,4814462.6001,4941,11850,2794,Lincoln Rd,Bluevale St N,539964.10281912,4814462.60006122,-80.50581296,43.48201495,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:41+00,Active,{9DFFBAEC-17C0-4581-A603-794A69545693}
538580.8852,4808520.7249,4943,13581,2986,Fischer-Hallman Rd,Queens Blvd,538580.852,4808520.638,-80.523338,43.428586,Kitchener,2015/07/21 08:58:02+00,2019/01/08 14:40:40+00,Active,{44295E86-89BB-4D92-8320-42509525FA20}
539676.0548,4816855.4982,4949,10959,1925,Bridge St W,Eastbridge Blvd,539676.265,4816855.294,-80.509198,43.503574,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:46+00,Active,{CBB598F2-674C-4C02-B628-D7A1F1EF1F12}
547245.4472,4808862.7599,4951,10683,1652,Morrison Rd,Quinte Cres,547245.44719956,4808862.75989249,-80.41626298,43.43116997,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:45+00,Active,{65537746-8CD0-4281-A505-D1F3743E04C9}
541606.5183,4811437.5658,4952,11709,2654,Margaret Ave,Queen St N,541606.51833186,4811437.56579819,-80.48573499,43.45468801,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:15+00,Active,{65C627D1-87BC-4395-9694-4A8673B5F0F8}
536262.4196,4814847.5817,4953,10154,1149,Cedarbrae Ave,Glen Forrest Blvd,536262.4196,4814847.58169932,-80.55156004,43.48567001,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:02+00,Active,{642072E3-B648-4179-AEC0-F18E9C47FE65}
540194.9449,4818446.7429,4954,12767,3752,University Ave E,RIM Park Rd,540194.694,4818446.564,-80.502667,43.517874,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:38:07+00,Active,{5F65EE5F-6705-44B0-BE6D-B7F3C38FF7D4}
555624.264,4801232.363,4955,10497,1469,Ainslie St N,Colborne St,555624.264,4801232.3630377,-80.31352203,43.361892,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:06+00,Active,{8224D281-E56F-4B72-996A-3ABE3D8381D2}
543802.7742,4809569.756,4957,10910,1877,Montgomery Rd,Weber St E,543802.77422258,4809569.75598548,-80.45873995,43.43774498,Kitchener,2014/04/04 18:40:35+00,2020/03/02 16:13:40+00,Detour,{97B2B558-9E93-4364-AACB-291610CF5C90}
546966.9273,4808188.6671,4958,10593,1565,King St E,River Rd E,546966.92731677,4808188.66710213,-80.41976202,43.42511799,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:27+00,Active,{73D52601-103C-42B5-BAC3-D30933D52326}
539272.5403,4810011.646,4959,12282,3220,Victoria St S,Lawrence Ave,539272.5403497,4810011.64604004,-80.51468504,43.44197504,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:04+00,Active,{6FB175B7-7BEE-48C0-ABB4-DD9C987BF8EA}
554936.8327,4807280.8219,4961,10308,1295,Holiday Inn Dr,200 Holiday Inn Dr,554936.8327,4807280.82189139,-80.32139795,43.41640198,Cambridge,2014/04/04 18:40:35+00,2019/01/08 15:28:08+00,Active,{D20A31D0-B5CC-4746-A96B-7296E766FAB8}
542407.8742,4810569.5025,4962,11704,2649,Weber St E,Fairview Ave,542407.87421808,4810569.50248997,-80.47589797,43.44682699,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:14+00,Active,{97F3C9C7-95DF-4DB6-9501-8D8AF334EA32}
540315.839,4806281.9213,4963,13889,3669,Fischer-Hallman Rd,Cotton Grass St,540315.839,4806281.9213,-80.50206818,43.40833687,Kitchener,2018/07/11 10:06:58+00,2019/01/08 14:41:44+00,Active,{047AAFC7-17E3-4895-94BD-7E0E17E79283}
539456.8597,4809283.2743,4964,12258,3197,Westmount Rd W,Overlea Dr,539456.85970725,4809283.27429799,-80.51246004,43.43540704,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:59+00,Active,{DD001E4C-BF5C-4C56-A739-EB7FE717890A}
555295.6918,4800853.7201,4969,11293,2245,Grand Ave,South Sq,555295.69182306,4800853.72010937,-80.31761498,43.35850701,Cambridge,2014/04/04 18:40:35+00,2019/01/18 11:55:05+00,Active,{D53015E5-820A-4EF1-B630-B0B4A5DBB8F0}
539785.3329,4809811.7367,4974,11754,2699,Belmont Ave W,Highland Rd W,539785.33291478,4809811.736731,-80.50836295,43.44014797,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:23+00,Active,{83DBBDC6-D59E-45C6-92AF-766368852474}
540895.2243,4803664.3548,4975,13883,3635,Ludolph St,Olivia St,540895.2243,4803664.3548,-80.49510832,43.38473662,Kitchener,2018/07/11 10:04:38+00,2019/01/08 14:41:43+00,Active,{1ACA2C99-E432-4A9C-8879-7E52A60E3F9E}
537881.2108,4812170.6966,4978,11039,2001,Erb St W,Roslin Ave S,537881.21079579,4812170.69657154,-80.53172802,43.46148697,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:32:01+00,Active,{57582DFF-4982-418E-9299-EC066469F09D}
538601.0845,4810552.3583,4979,12982,3912,Westmount Rd W,Westwood Dr,538601.08446478,4810552.35830696,-80.52294409,43.44687857,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:38:57+00,Active,{4B98B78D-87C1-4350-841E-4C82DA836482}
539899.0432,4816148.0544,4981,13372,3764,Lexington Rd,Lee Ave,539899.11,4816148.229,43.497196,-80.506493,Waterloo,2015/01/09 13:02:59+00,2019/01/08 14:39:56+00,Active,{180CE1EE-70D4-433C-94A2-B4866BA0D7E4}
